Title,URL,Likes,Views,Comments Count,Description,Published At,Channel ID,Channel Title
Washington DC might use pre-crime to tackle homicide!!,https://www.youtube.com/watch?v=O-3an-JNBmg,2145,14066,215,"Visit TNVC: 
https://tnvc.com/ 

 



In this edition of ARFCOM News: 

Study: DC gun crimes involve ‘small number’ of people
https://bit.ly/3hEfGam
https://bit.ly/3trxOKi

FDNY firefighter busted with assault weapon, ‘ghost gun’ parts in sting
https://bit.ly/35rt6Eg

Florida Rep. Michelle Salzman Threatens GOP Hispanic Group After Constitutional Carry Video Is Made Public
https://bit.ly/3vCGu3d

AL House passes permitless carry
https://bit.ly/3hEgkVk

No firearms, ammunition, or firearm accessories are offered for sale in the video, description, or comments. There are no links in the description or in the video to sites where firearms, ammunition, or firearm accessories are available for sale.

This video does not contain, portray, or condone violence, nudity, sexual acts, profane language, hate speech, scams, fraud, deceptive marketing, or any other content in violation of YouTube policy.",2022-03-04T17:00:17Z,UCbiiqvaU4DuhAn33LqCz0qA,ARFCOM News
Lethal Gang Takedown: First And Kennedy Street Crew | The FBI Files,https://www.youtube.com/watch?v=FuXUoMMRgHc,263,27587,9,"Street gangs in Washington D.C. enforced their territories with lethal violence. Authorities vowed to bring the entire gang to justice while the gang leader had fled to Africa.

Real FBI cases are recounted through reenactments and interviews with law enforcement and forensic scientists.

Retold - Documentaries & Reconstructions.

Content licensed by New Dominion Pictures. Any queries, please contact us at owned-enquiries@littledotstudios.com

Want to watch more docudramas? 
Click here: https://bit.ly/3ivnDhE",2022-10-27T19:00:06Z,UCjD2hhUF5R8G9oAjOzQo26w,Retold - Documentaries & Reconstructions
Arrest made in Charles County homicide 44 years after woman found murdered,https://www.youtube.com/watch?v=X0XcLjfnw24,904,63364,127,"Authorities have made an arrest in a cold case murder 44 years after a woman's body was discovered along a Charles County roadway.

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2023-07-13T17:03:46Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
Fmr. D.C. homicide detective: Need to start using ‘intelligence profiling’,https://www.youtube.com/watch?v=KHoLjuTZH08,5,290,0,Former D.C. homicide detective Rod Wheeler on holiday travel security in the U.S.,2016-06-30T23:12:40Z,UCCXoCcu9Rp7NPbTzIvogpZg,Fox Business
"2 shot, killed at Giant supermarket in Prince George&#39;s County: police | FOX 5 DC",https://www.youtube.com/watch?v=lCeHo9wcymc,284,58095,159,"FOX 5's Stephanie Ramirez spoke with employees at the Oxon Hill Giant where a shoplifter shot and killed two people on Friday. Employees told FOX 5 that the security guard who approached the suspect was a well-liked guy. READ MORE: https://bit.ly/3zUYRlg

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2022-11-07T13:49:00Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
"Person of Interest in Homicide, 3000 b/o Georgia Ave, NW, on April 4, 2024",https://www.youtube.com/watch?v=ABIMuTp31_A,0,2050,1,"Detectives from the Metropolitan Police Department's Homicide Branch are investigating a homicide. Investigators seek the public's assistance in identifying and locating a person in reference to an Homicide incident which occurred in the 3000 block of Georgia Avenue, NW, on Thursday, April 4, 2024, at approximately 11:12 PM. The subject was captured by a nearby surveillance camera.

DO YOUR PART TO HELP PREVENT AND SOLVE CRIME. The Metropolitan Police Department currently offers a reward of up to $25,000 to anyone that provides information which leads to the arrest and conviction of the person or persons wanted for any homicide committed in the District of Columbia. Your assistance is appreciated by your community.. Ref.: CCN #24-050-556

Anyone who can identify this individual or who has knowledge of this incident should take no action but call police at (202) 727-9099 or text your tip to the Department's TEXT TIP LINE at 50411.

To learn more about the MPD Rewards program, please visit ww.mpdc.dc.gov/rewards.",2024-04-12T18:30:31Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
Manassas double homicide suspect arrested in Shenandoah County,https://www.youtube.com/watch?v=HtimLcpVNsQ,48,4620,9,"The man accused of murdering two women inside a Manassas apartment, officials say, was caught Tuesday trying to skip town. FOX 5's Nana-Sentuo Bonsu has the latest details.

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2024-04-03T02:49:03Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
"Teflon Sean on Beating 9/10 Murders, Alpo, Wayne Perry, Rayful Edmond (Full Interview)",https://www.youtube.com/watch?v=RDjIGkfVySs,17918,2123000,4119,"Former D.C. street figure Teflon Sean came through for his first-ever VladTV interview, where he shared stories about coming up in his city, working for Wayne Perry, Alpo's former hitman, and being friends with former kingpin Rayful Edmond. During the sit-down, Teflon Sean also spoke about beating 9 out of 10 murder charges, and being sentenced to 25 years in prison at 23. To hear more, including his thoughts on Tekashi 6ix9ine and being asked if he thinks he's a sociopath, hit the above clip.",2020-05-25T20:36:07Z,UCg7lal8IC-xPyKfgH4rdUcA,djvlad
5/21: Manhunt for man in murder of D.C. family; California man holds incredible running streak,https://www.youtube.com/watch?v=RevGqD8OQGA,175,41955,17,"Daron Dylon Wint is suspected in the killing of the  Savopoulos family and a housekeeper. Police say DNA on a pizza crust led them to Wint. As Wyatt Andrews reports, a manhunt is underway; Jon Sutherland, 64,  has run every day for the last 46 years, averaging 11 miles a day. The streak has earned him a place in the record books. Ben Tracy caught up with the running man.",2015-05-22T02:08:28Z,UCAeWdyKJXGWmVAXFpgLNNTg,CBS Evening News
2 in custody in connection with Oakton homicide: chief,https://www.youtube.com/watch?v=FVmak_LYAW4,9,1154,0,"Two people have been taken into custody in connection with a weekend homicide in the Oakton area of Fairfax County.

DETAILS: https://tinyurl.com/22875383

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2024-07-23T11:52:06Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
"Persons of Interest in Homicide, 900  b/o 12th St, NE, on February 17, 2017",https://www.youtube.com/watch?v=ZAJKYkvYTs8,0,6756,0,"Detectives from the Metropolitan Police Department's Homicide Branch are investigating a homicide. Investigators seek the public's assistance in identifying and locating two persons of interest in a Homicide which occurred on Friday, February 17, 2017, at approximately 9:21 PM in the 900 block of 12th Street, NE. The subjects were captured by a nearby surveillance camera.

DO YOUR PART TO HELP PREVENT AND SOLVE CRIME. The Metropolitan Police Department currently offers a reward of up to $25,000 to anyone that provides information which leads to the arrest and conviction of the person or persons wanted for any homicide committed in the District of Columbia. Your assistance is appreciated by your community. Ref. CCN #17-027-682.

Anyone who can identify these individuals or who has knowledge of this incident should take no action but call police at (202) 727-9099 or text your tip to the Department's TEXT TIP LINE to 50411.

To learn more about the MPD Rewards program, please visit www.mpdc.dc.gov/rewards.",2017-02-24T14:00:13Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
D.C. Police Chief: Average Homicide Suspect Arrested 11 Times #shorts,https://www.youtube.com/watch?v=IBI2OZnuqUQ,506,8143,27,"D.C. police chief: ""What we’ve got to do if we really wanna see homicides go down is… keep violent people in jail. The average homicide suspect has been arrested 11 times prior to them committing a homicide.”

Tonight in a historic bipartisan vote, the U.S. Senate passed a joint resolution blocking a disastrous pro-criminal and soft on crime change in criminal code by the D.C. government. 

#crimebill #washington #crime #conservative #backtheblue #police",2023-03-09T02:02:24Z,UC5bEfSFTYQVfLCwkhBt8NtQ,The Heritage Foundation
Cross Season 1 Finale Explained | Cross | Prime Video,https://www.youtube.com/watch?v=eUX1N9ekvl0,166,6669,12,"Are you still reeling from the blowout Cross season 1 finale? Don't worry, Sharronda Williams is here to break it all down! Find the answers to all your questions here and then rewatch the whole season, only on Prime Video.
 
» Watch Cross on Prime Video: https://amzn.to/3YF6qrG
» SUBSCRIBE: http://bit.ly/PrimeVideoSubscribe
 
About Cross: A Washington, D.C. crime drama that follows Alex Cross, a brilliant homicide detective, whose personal struggles threaten to derail his career and life. Based on the worldwide bestselling book series by James Patterson.
 
About Prime Video:
Want to watch it now? We’ve got it. This week’s newest movies, last night’s TV shows, classic favorites, and more are available to stream instantly, plus all your videos are stored in Your Video Library. Prime Video offers a variety of unique and captivating entertainment, including original series “The Boys,” “Invincible,” “Hazbin Hotel,” “The Summer I Turned Pretty,” and more.
 
Get More Prime Video: 
Stream Now: http://bit.ly/WatchMorePrimeVideo
Instagram: http://bit.ly/primevideoIG
TikTok: https://bit.ly/PrimeVideoTikTok
Facebook: http://bit.ly/PrimeVideoFB
X: http://bit.ly/PrimeVideoTW
 
Cross Season 1 Finale Explained | Cross | Prime Video
https://youtu.be/eUX1N9ekvl0
 
Prime Video
https://www.youtube.com/PrimeVideo

#Cross #PrimeVideo",2024-12-02T18:00:34Z,UCQJWtTnAHhEG5w4uN0udnUQ,Prime Video
DC homicide victim&#39;s mother was murdered six years ago,https://www.youtube.com/watch?v=wrzwGzNF7nA,3,523,1,,2018-01-21T18:54:30Z,UCrE5yZTJNfBPnxgY51UR6KQ,Michael Quander Reports
Family of DC shooting victim requests bodycam footage be withheld,https://www.youtube.com/watch?v=gAezKgA-FEc,124,11444,154,"D.C. authorities will not release the body camera footage of the two officers involved in the fatal shooting of a Violence Interrupter over the weekend, as the family of Justin Robinson has requested that the video remain private. FOX 5's Nana-Sentuo Bonsu has the story.

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2024-09-05T02:31:38Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
1994 homicide case going to trial | NBC4 Washington,https://www.youtube.com/watch?v=2L_h2SPXtDU,6,257,0,"A judge ruled there’s enough evidence to try the suspect in a 1994 Virginia homicide. News4’s Megan McGrath reports.
_______

NBC4 Washington / WRC-TV is the No. 1 broadcast television station and the home of the most-watched local news in Washington, D.C. NBCWashington.com is the market’s most-visited local television station website across all platforms.

FOLLOW & STREAM NBC4 WASHINGTON
Xumo Play: https://play.xumo.com/live-guide/nbc-washington-dc-news
Roku: https://therokuchannel.roku.com/watch/021707311e0b595597f97a389e0051e6/nbc-washington-dc-news
Also available on Freevee, Google TV, TCL, Local Now, and Samsung TV Plus.

More here: https://www.nbcwashington.com/watchlive/
Instagram: http://nbc4dc.com/3HxYkYH
Threads: http://nbc4dc.com/ZYZAAHJ
Facebook: http://nbc4dc.com/iD1GvRQ
X: http://nbc4dc.com/APF7vQM
TikTok: http://nbc4dc.com/pg5Nx67
VISIT OUR SITE: https://www.nbcwashington.com/
DOWNLOAD OUR FREE APPS: https://www.nbcwashington.com/products/
WATCH NBC4 LIVE ON AMAZON FIRE TV: https://www.nbcwashington.com/firetv/
WATCH NBC4 LIVE ON ROKU: https://www.nbcwashington.com/roku/d",2024-04-05T02:36:49Z,UC1VKVKhJLc7PjdPPVxTDk0Q,NBC4 Washington
"$4.5K of pickleball paddles stolen, 7-Eleven robberies, 2 teens charged in shooting near high school",https://www.youtube.com/watch?v=OzRUNOFlp1s,1100,137501,366,"FOX 5 is keeping an eye on crime in your community. Here's a look at some of the most notable stories from across the DMV this week.

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serve the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2024-05-14T22:21:30Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
"5 people shot, 2 dead in Northwest DC, officials say; police release photo of suspect vehicle | FOX",https://www.youtube.com/watch?v=tRSPKdJGnsc,110,15593,89,"Five people have been shot and two are dead after a shooting in Northwest DC, according to police. FOX 5's Stephanie Ramirez has the latest. READ MORE: https://bit.ly/3pIKXNy

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2022-08-24T21:19:00Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
Manhunt continues for homicide suspect who escaped George Washington Hospital,https://www.youtube.com/watch?v=eCd0ZacMVPY,29,3253,13,"A manhunt continues Thursday morning for a homicide suspect who escaped custody at George Washington Hospital.

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2023-09-07T14:19:59Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
Twin of murder victim attacks suspect in court after seeing evidence video,https://www.youtube.com/watch?v=A5KrDaDg7yg,13011,2506739,3031,"Ring doorbell footage capturing the sound of the shots video of the shooting played in court. After the video was played, the brawl took place.

FOX 2 Detroit is working for you and delivers breaking news, live events, investigations, politics, entertainment, business news and local stories from Detroit, Michigan, and across the nation.

Watch FOX 2 Detroit Live:
https://www.fox2detroit.com/live

Subscribe to FOX 2 Detroit:
https://www.youtube.com/user/FOX2Detroit?sub_confirmation=1

Download the FOX 2 Detroit News & Weather apps:
https://www.fox2detroit.com/fox-2-mobile-apps

Follow on Facebook:
https://www.facebook.com/WJBKFox2Detroit

Follow on Twitter:
https://twitter.com/fox2news

Follow on Instagram:
https://www.instagram.com/fox2detroit

Follow on TikTok:
https://www.tiktok.com/@fox2detroitwjbk

Subscribe to newsletters:
https://www.fox2detroit.com/email


#FOX2Detroit #News #Detroit #Michigan #MetroDetroit",2022-11-03T05:13:35Z,UCOGa-48fFt4cW0UnW5WSdRg,FOX 2 Detroit
New details on homicide suspect&#39;s escape from GW Hospital | NBC4 Washington,https://www.youtube.com/watch?v=lJ8BZc2ZEg0,24,1830,7,"A man who escaped from custody after being arrested Wednesday in a homicide that happened last month in Northeast is still free. News4’s Mark Segraves reports.
_______
NBC4 Washington / WRC-TV is the No. 1 broadcast television station and the home of the most-watched local news in Washington, D.C., the country’s seventh largest television market. NBCWashington.com is the market’s most-visited local television station website across all platforms.

FOLLOW & STREAM NBC4 WASHINGTON
Xumo Play: https://play.xumo.com/live-guide/nbc-washington-dc-news
Roku: https://therokuchannel.roku.com/watch/078e74931b225d7d9aea6fef6ecab43c/nbc-washington-dc-news

Instagram: http://nbc4dc.com/3HxYkYH
Facebook: http://nbc4dc.com/iD1GvRQ
Twitter: http://nbc4dc.com/APF7vQM
TikTok: http://nbc4dc.com/pg5Nx67

VISIT OUR SITE: https://www.nbcwashington.com/
DOWNLOAD OUR FREE APPS: https://www.nbcwashington.com/products/
WATCH NBC4 LIVE ON AMAZON FIRE TV: https://www.nbcwashington.com/firetv/
WATCH NBC4 LIVE ON ROKU: https://www.nbcwashington.com/roku/d",2023-09-08T15:01:28Z,UC1VKVKhJLc7PjdPPVxTDk0Q,NBC4 Washington
Jury deliberates in 1971 Montgomery County homicide cold case | NBC4 Washington,https://www.youtube.com/watch?v=28QP0ha67m4,2,354,1,"A jury is deliberating in the alleged 1971 murder of a Montgomery County sheriff’s deputy. James Tappen Hall’s killing remained unsolved for more than 50 years before investigators took another look at the evidence and arrested a suspect. News4’s Paul Wagner reports.
_______

NBC4 Washington / WRC-TV is the No. 1 broadcast television station and the home of the most-watched local news in Washington, D.C. NBCWashington.com is the market’s most-visited local television station website across all platforms.

FOLLOW & STREAM NBC4 WASHINGTON
Xumo Play: https://play.xumo.com/live-guide/nbc-washington-dc-news
Roku: https://therokuchannel.roku.com/watch/021707311e0b595597f97a389e0051e6/nbc-washington-dc-news
Also available on Freevee, Google TV, TCL, Local Now, and Samsung TV Plus.

More here: https://www.nbcwashington.com/watchlive/
Instagram: http://nbc4dc.com/3HxYkYH
Threads: http://nbc4dc.com/ZYZAAHJ
Facebook: http://nbc4dc.com/iD1GvRQ
X: http://nbc4dc.com/APF7vQM
TikTok: http://nbc4dc.com/pg5Nx67
VISIT OUR SITE: https://www.nbcwashington.com/
DOWNLOAD OUR FREE APPS: https://www.nbcwashington.com/products/
WATCH NBC4 LIVE ON AMAZON FIRE TV: https://www.nbcwashington.com/firetv/
WATCH NBC4 LIVE ON ROKU: https://www.nbcwashington.com/roku/d",2024-01-13T02:03:15Z,UC1VKVKhJLc7PjdPPVxTDk0Q,NBC4 Washington
"Vehicle of Interest in Homicide, 18th St &amp; Minnesota Ave, SE, on September 6, 2023",https://www.youtube.com/watch?v=Xl7EUWNPK-o,0,2944,6,"Detectives from the Metropolitan Police Department's Homicide Branch are investigating a homicide. Investigators seek the public's assistance in identifying and locating a vehicle of interest in reference to a Homicide incident which occurred at 18th Street and Minnesota Avenue, SE, on September 6, 2023, at approximately 3:29 AM. The vehicle was captured by a nearby surveillance camera.

DO YOUR PART TO HELP PREVENT AND SOLVE CRIME. The Metropolitan Police Department currently offers a reward of up to $25,000 to anyone that provides information which leads to the arrest and conviction of the person or persons wanted for any homicide committed in the District of Columbia. Your assistance is appreciated by your community.. Ref.: CCN #23-146-974

Anyone who can identify this vehicle or who has knowledge of this incident should take no action but call police at (202) 727-9099 or text your tip to the Department's TEXT TIP LINE at 50411.

To learn more about the MPD Rewards program, please visit ww.mpdc.dc.gov/rewards.",2023-10-07T01:20:03Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
Prince George&#39;s County community activist and &#39;beloved leader&#39; killed in Saturday shooting,https://www.youtube.com/watch?v=mzF8cqsYcmg,4,272,1,"Local community leader and activist Cornelius McDonald was shot and killed early Saturday morning, according to Prince George’s County Police Department’s (PGPD) Homicide Unit.

33-year-old McDonald of Upper Marlboro was shot outside of a restaurant at 12:45 a.m. on Nov. 30, according to PGPD.

In a statement, Prince George's Council Member Wala Blegay said that the shooting happened outside Jasper’s Restaurant in Largo and that McDonald was a Largo High School alum. 

READ MORE: https://bit.ly/4fOFOvN",2024-12-03T02:29:11Z,UCfIjR00qhYUFkbWIugAAbGg,ABC 7 News - WJLA
VIDEO: Shootout at Petworth neighborhood in D.C.,https://www.youtube.com/watch?v=uXJVnw-s8SA,129,22470,56,"New video shows a shootout in D.C. Police say no one was injured in the shooting. But property was damaged. » Subscribe to WUSA9: https://bit.ly/2lO8e2F

FOLLOW US ON SOCIAL MEDIA –
Twitter: https://twitter.com/wusa9
Facebook: https://www.facebook.com/wusa9
Instagram: https://www.instagram.com/wusa9

NEWS TIPS –
Email: newstips@wusa9.com » Subscribe to WUSA9: https://bit.ly/2lO8e2F

FOLLOW US ON SOCIAL MEDIA –
Twitter: https://twitter.com/wusa9
Facebook: https://www.facebook.com/wusa9
Instagram: https://www.instagram.com/wusa9

NEWS TIPS –
Email: newstips@wusa9.com",2021-04-24T00:01:02Z,UCcT6w3xUyVshyR2_2vrMp1w,WUSA9
